ID,Year_Birth,Age,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total Amount,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,purchases item count
3170,1957,67,Master,Together,68148,86,389,66,408,37,57,85,1042,1,4,4,6,15
8527,1965,59,Master,Together,65735,37,239,7,119,4,15,11,395,5,6,2,6,19
7872,1975,49,PhD,Married,86836,7,179,21,273,0,21,63,557,1,6,10,6,23
9931,1963,61,PhD,Married,4023,29,5,0,1,1,1,1,9,15,0,0,0,15
10595,1990,34,Graduation,Married,30093,19,2,6,28,13,4,16,69,1,2,0,3,6
4609,1966,58,PhD,Married,57705,14,383,0,53,6,4,40,486,3,8,1,6,18
5010,1988,36,Graduation,Single,25008,72,2,8,8,6,1,9,34,2,1,0,3,6
4427,1995,29,2n Cycle,Single,83257,56,536,27,590,38,107,67,1365,1,5,10,12,28
11148,1975,49,Graduation,Together,22280,85,2,1,4,3,1,2,13,1,1,0,2,4
1168,1978,46,PhD,Married,72159,62,322,53,899,34,40,53,1401,1,4,6,10,21
9595,1961,63,Graduation,Together,64260,1,539,169,816,20,0,30,1574,1,4,5,4,14
10163,1984,40,PhD,Single,82733,28,712,50,420,65,38,38,1323,1,8,4,7,20
2886,1971,53,Master,Divorced,74290,70,1121,0,72,0,12,12,1217,4,10,8,10,32
6710,1951,73,Master,Single,58217,84,68,1,13,3,5,13,103,1,2,0,4,7
5316,1976,48,Master,Together,21024,89,36,4,18,6,2,18,84,1,2,0,4,7
9029,1972,52,PhD,Married,70116,73,707,44,603,95,58,29,1536,1,2,8,12,23
521,1985,39,Graduation,Together,54006,42,174,77,203,6,24,97,581,2,8,1,7,18
1459,1966,58,PhD,Married,69063,16,666,35,124,69,8,26,928,1,5,3,5,14
10241,1975,49,2n Cycle,Divorced,11448,16,0,0,0,6,2,6,14,1,1,0,2,4
1630,1979,45,Graduation,Single,61825,56,162,50,100,55,30,27,424,1,4,2,8,15
3254,1971,53,Graduation,Married,70886,65,407,70,239,103,88,53,960,1,5,4,4,14
9064,1982,42,Graduation,Married,69109,10,823,25,459,124,29,95,1555,1,6,6,7,20
3678,1973,51,Graduation,Widow,60208,13,488,23,71,15,0,59,656,11,8,3,7,29
4227,1968,56,Master,Together,32889,78,28,0,13,4,2,8,55,3,2,1,3,9
9467,1984,40,Graduation,Single,34738,51,3,2,10,3,0,2,20,1,1,0,3,5
8486,1971,53,Master,Together,30538,27,284,0,52,8,3,20,367,4,9,0,4,17
2186,1977,47,2n Cycle,Together,82326,30,938,142,754,159,81,183,2257,1,5,10,6,22
3286,1967,57,PhD,Divorced,26642,71,13,2,15,2,2,8,42,2,2,0,3,7
8602,1964,60,Graduation,Divorced,69932,97,412,172,153,150,105,57,1049,2,7,6,11,26
3722,1972,52,Graduation,Single,44503,83,31,1,8,0,0,8,48,2,2,0,3,7
6715,1948,76,PhD,Single,60200,3,502,19,132,0,6,26,685,6,6,2,11,25
4796,1952,72,Graduation,Divorced,49638,71,18,10,3,3,5,0,39,1,1,0,3,5
9612,1987,37,2n Cycle,Single,23830,3,1,8,6,4,8,16,43,1,1,0,3,5
3766,1959,65,Master,Widow,33051,15,100,71,243,108,94,219,835,3,9,1,8,21
1399,1958,66,Graduation,Married,72905,52,407,114,445,181,165,203,1515,1,3,7,9,20
1570,1951,73,PhD,Together,69702,8,664,9,240,50,19,57,1039,2,7,7,10,26
3426,1975,49,Graduation,Divorced,70300,89,1045,61,338,60,46,46,1596,3,5,5,13,26
3074,1984,40,PhD,Married,70643,66,1218,107,304,23,143,33,1828,1,5,8,4,18
8341,1969,55,PhD,Married,30396,22,15,0,6,0,1,12,34,2,1,1,2,6
5180,1968,56,PhD,Divorced,50616,56,128,0,16,0,1,4,149,2,4,0,4,10
6461,1969,55,Master,Single,62772,74,581,49,157,43,8,108,946,1,5,6,11,23
7679,1985,39,PhD,Single,30298,48,6,3,12,6,1,0,28,1,1,1,3,6
10702,1984,40,Graduation,Single,52413,67,185,8,133,56,56,12,450,2,7,1,7,17
7505,1957,67,PhD,Married,44155,24,22,1,9,0,0,14,46,1,1,1,2,5
5113,1971,53,PhD,Divorced,86979,67,584,100,835,65,83,35,1702,1,5,5,5,16
10858,1975,49,Graduation,Together,76532,38,355,30,177,90,138,30,820,4,9,5,7,25
2961,1982,42,Graduation,Married,42081,86,175,10,110,54,6,27,382,2,6,3,4,15
2747,1988,36,PhD,Married,67546,90,864,134,768,150,38,172,2126,1,4,10,5,20
3010,1989,35,Master,Together,88420,87,957,153,612,99,95,153,2069,1,4,7,8,20
5790,1985,39,Graduation,Married,31158,62,25,6,16,20,0,5,72,2,2,0,3,7
6892,1968,56,Graduation,Divorced,61671,23,641,7,56,0,0,28,732,8,10,4,6,28
1743,1974,50,Graduation,Single,69719,99,273,86,208,177,14,43,801,1,2,3,5,11
3578,1949,75,Graduation,Divorced,49160,29,122,21,43,25,10,15,236,2,3,1,6,12
8462,1978,46,Basic,Together,24882,52,1,4,10,29,0,36,80,1,1,1,2,5
5558,1954,70,PhD,Single,90933,90,1020,31,430,62,63,79,1685,1,4,6,4,15
4619,1945,79,PhD,Single,113734,9,6,2,3,1,262,3,277,0,27,0,0,27
8780,1950,74,PhD,Together,59292,71,378,14,68,19,14,14,507,2,3,5,8,18
10789,1964,60,PhD,Married,45759,13,42,1,18,3,0,4,68,2,2,0,3,7
10779,1983,41,Graduation,Single,22148,16,15,5,14,0,4,11,49,1,1,0,3,5
5896,1987,37,Master,Married,73395,94,272,7,80,20,7,11,397,1,4,4,6,15
2337,1971,53,Graduation,Divorced,29819,77,9,1,24,2,1,2,39,3,3,0,3,9
10951,1968,56,Graduation,Married,45688,20,279,0,18,0,0,9,306,2,3,1,8,14
544,1954,70,Graduation,Married,62820,51,398,61,265,138,61,53,976,1,3,4,6,14
17,1971,53,PhD,Married,60491,81,637,47,237,12,19,76,1028,4,6,11,7,28
10680,1986,38,Graduation,Together,33235,71,45,0,16,2,1,6,70,1,3,0,3,7
3265,1959,65,Graduation,Married,35701,36,21,1,9,7,3,5,46,1,1,0,3,5
5623,1980,44,Master,Married,31535,95,15,4,13,0,0,19,51,1,1,1,2,5
5832,1960,64,2n Cycle,Together,92556,32,493,183,352,184,23,28,1263,0,3,5,13,21
5544,1970,54,Graduation,Single,67384,32,957,40,175,158,53,107,1490,2,7,8,5,22
6417,1971,53,Master,Together,80573,85,829,138,430,60,92,15,1564,1,4,6,13,24
5831,1967,57,Graduation,Married,77870,93,1017,50,500,65,50,133,1815,3,5,5,5,18
7101,1963,61,PhD,Widow,52278,24,953,0,71,0,0,174,1198,6,10,5,10,31
10176,1968,56,Graduation,Single,57107,44,159,0,120,0,0,137,416,7,4,4,8,23
2326,1990,34,Graduation,Married,18929,15,32,0,8,23,4,18,85,1,1,0,4,6
4385,1981,43,PhD,Single,36038,82,23,0,15,0,2,7,47,2,3,0,3,8
2929,1976,48,Graduation,Single,20180,27,18,42,24,15,20,18,137,1,2,1,4,8
10686,1965,59,PhD,Together,34230,72,15,0,4,0,0,2,21,1,1,0,2,4
2546,1977,47,2n Cycle,Single,31878,7,23,4,5,10,5,23,70,1,1,0,4,6
3283,1972,52,2n Cycle,Married,70932,57,200,193,100,46,185,185,909,2,6,2,12,22
3138,1956,68,Graduation,Single,91249,84,1324,27,119,71,108,27,1676,0,7,9,6,22
4994,1943,81,Master,Single,77598,53,1193,33,281,129,66,33,1735,1,7,5,13,26
7966,1959,65,Graduation,Single,80982,48,505,137,401,104,22,22,1191,3,11,5,11,30
3112,1977,47,Master,Married,22701,2,2,4,9,0,4,5,24,1,1,0,3,5
10872,1969,55,PhD,Married,55212,65,1103,0,45,0,0,34,1182,3,4,2,11,20
2181,1970,54,Graduation,Married,70617,45,353,61,753,40,46,27,1280,1,3,3,7,14
1867,1957,67,Graduation,Single,64849,42,652,48,350,94,84,108,1336,1,9,3,6,19
1518,1965,59,Master,Married,62694,29,379,6,157,25,91,91,749,5,9,3,7,24
5734,1974,50,PhD,Married,61917,83,46,4,36,2,2,1,91,1,2,0,4,7
2878,1947,77,PhD,Married,67472,93,162,31,127,8,17,69,414,2,4,2,7,15
1458,1982,42,Master,Married,21059,40,8,3,19,3,3,8,44,3,3,0,3,9
7007,1968,56,Master,Married,29543,47,17,3,18,3,4,18,63,2,3,1,2,8
6200,1951,73,Graduation,Married,75903,50,340,108,185,130,38,100,901,2,6,6,9,23
1403,1975,49,2n Cycle,Together,34984,40,8,4,15,3,5,3,38,2,1,0,3,6
4827,1956,68,PhD,Single,54998,3,154,22,202,39,30,8,455,5,4,2,9,20
6250,1949,75,PhD,Widow,54356,62,710,15,30,20,0,0,775,3,11,2,8,24
9291,1959,65,Master,Married,34242,25,8,2,4,0,0,1,15,1,0,0,3,4
2478,1973,51,Graduation,Married,25410,48,2,2,4,13,13,4,38,1,1,0,4,6
1139,1984,40,PhD,Married,73356,56,1050,14,322,0,14,112,1512,1,5,11,5,22
5138,1950,74,Graduation,Together,28320,68,19,1,14,3,2,4,43,1,1,0,3,5
5393,1977,47,Graduation,Single,23763,64,22,0,6,6,2,6,42,1,1,0,3,5
10413,1984,40,Graduation,Married,72570,67,274,83,216,151,141,224,1089,1,4,6,12,23
5015,1976,48,Master,Married,34529,94,68,6,38,3,6,41,162,2,2,2,3,9
10868,1951,73,Graduation,Widow,70792,82,344,45,654,104,11,114,1272,2,3,4,10,19
10676,1982,42,Graduation,Married,63211,3,145,193,459,205,26,145,1173,2,3,8,7,20
2495,1974,50,Master,Married,83891,24,217,38,350,111,85,15,816,1,4,7,10,22
7842,1968,56,Graduation,Single,36065,54,18,7,34,10,2,3,74,3,3,0,3,9
9955,1954,70,Graduation,Together,39898,20,69,8,26,12,7,12,134,2,3,0,4,9
6663,1940,84,PhD,Single,51141,96,144,0,7,0,0,6,157,1,3,1,4,9
2162,1976,48,Graduation,Married,56939,19,256,34,103,90,29,49,561,2,3,3,10,18
3434,1951,73,Graduation,Single,80872,60,483,72,567,94,12,108,1336,1,4,4,10,19
7919,1976,48,PhD,Together,72335,2,1285,105,653,28,21,0,2092,1,10,4,8,23
5626,1964,60,PhD,Single,61798,13,338,4,89,11,8,13,463,1,4,2,9,16
6428,1950,74,PhD,Widow,76842,37,605,10,345,84,54,32,1130,1,1,8,7,17
8514,1976,48,Graduation,Together,29478,59,8,0,7,3,1,1,20,1,1,0,3,5
10448,1956,68,Graduation,Single,46998,55,172,41,86,45,6,27,377,5,5,3,5,18
2109,1990,34,Graduation,Single,96843,60,448,71,951,40,17,17,1544,1,6,11,10,28
7530,1950,74,PhD,Widow,56551,48,67,4,32,17,2,16,138,3,2,1,4,10
8925,1965,59,Master,Married,70053,38,512,53,98,81,179,89,1012,3,8,5,10,26
3009,1962,62,PhD,Widow,71670,8,1462,16,128,0,0,160,1766,1,5,3,6,15
6355,1978,46,Graduation,Married,44359,19,20,0,14,7,3,1,45,3,2,0,4,9
3517,1952,72,Graduation,Single,40887,32,50,4,44,10,10,43,161,3,3,1,3,10
1158,1966,58,Graduation,Divorced,48877,27,102,1,15,2,0,24,144,1,3,0,4,8
6203,1947,77,Graduation,Together,74485,58,499,149,815,173,49,49,1734,1,6,7,12,26
7165,1972,52,Graduation,Together,64474,59,381,35,172,56,86,93,823,2,8,2,10,22
3595,1963,61,Graduation,Together,77226,29,631,43,239,128,76,21,1138,2,6,8,12,28
8537,1949,75,Graduation,Widow,72643,60,526,80,553,123,94,53,1429,1,3,10,7,21
4331,1978,46,Master,Together,85738,41,913,26,376,17,26,13,1371,1,3,6,11,21
6281,1966,58,Graduation,Divorced,55686,27,673,0,199,37,47,26,982,2,6,3,5,16
4338,1983,41,Graduation,Single,39062,28,23,0,9,0,0,12,44,1,1,0,3,5
2452,1971,53,Graduation,Together,34600,8,199,33,60,8,3,15,318,5,5,2,5,17
9507,1975,49,Graduation,Married,40794,18,261,23,73,4,23,50,434,2,6,3,5,16
8360,1971,53,2n Cycle,Married,54690,76,111,16,37,7,9,18,198,3,3,1,5,12
10311,1969,55,Graduation,Married,4428,0,16,4,12,2,4,321,359,0,25,0,0,25
5117,1963,61,2n Cycle,Married,32632,32,63,151,137,153,19,53,576,2,4,4,8,18
4867,1968,56,PhD,Single,38236,2,58,0,18,2,0,10,88,4,3,0,4,11
9289,1979,45,Graduation,Married,36781,16,29,1,17,0,3,13,63,1,2,1,2,6
10913,1984,40,Master,Single,31385,56,3,2,12,0,1,9,27,1,1,0,2,4
3032,1984,40,Graduation,Married,24570,97,28,34,62,11,14,44,193,3,4,0,4,11
8524,1974,50,PhD,Divorced,25509,15,40,3,30,10,7,11,101,3,3,0,3,9
3334,1951,73,Graduation,Married,94642,35,879,143,797,106,143,143,2211,0,5,7,9,21
4470,1962,62,Master,Married,58646,3,62,1,44,6,5,22,140,1,2,1,4,8
1406,1975,49,Graduation,Single,53201,49,280,7,81,20,0,27,415,8,6,3,5,22
8619,1957,67,Graduation,Together,21994,4,9,0,6,3,1,3,22,1,0,0,3,4
10821,1978,46,Graduation,Married,57113,45,182,4,33,0,2,42,263,6,4,1,5,16
4552,1991,33,Graduation,Married,51373,37,83,2,101,64,26,117,393,1,3,5,3,12
898,1986,38,Graduation,Married,23477,39,38,15,54,3,8,29,147,3,3,0,4,10
9797,1956,68,Graduation,Married,58116,38,228,19,130,4,11,51,443,2,3,3,8,16
10949,1963,61,PhD,Divorced,72968,8,1092,37,592,145,37,55,1958,1,5,5,8,19
8212,1971,53,Master,Married,39791,89,85,15,27,13,13,21,174,2,3,1,4,10
6248,1947,77,Master,Single,91712,47,1276,24,746,94,29,48,2217,0,9,7,11,27
10164,1958,66,Graduation,Single,94472,75,1017,33,417,108,100,16,1691,1,5,5,5,16
4547,1960,64,Graduation,Together,13672,86,6,2,9,2,1,5,25,2,1,0,3,6
6815,1980,44,2n Cycle,Married,96547,4,448,21,125,52,101,62,809,0,7,6,8,21
4122,1975,49,Graduation,Married,79205,73,504,23,117,179,28,44,895,1,6,5,4,16
10841,1975,49,PhD,Together,56559,46,226,22,133,41,31,31,484,3,4,3,8,18
5370,1973,51,PhD,Married,32644,38,239,3,141,0,7,23,413,4,7,1,6,18
176,1980,44,2n Cycle,Single,67506,73,90,38,67,33,36,67,331,1,4,1,6,12
4860,1970,54,Graduation,Single,24206,66,7,2,8,3,2,3,25,1,1,0,3,5
10757,1967,57,PhD,Divorced,28420,36,4,2,5,2,0,0,13,1,1,0,2,4
4023,1970,54,Graduation,Married,22979,29,16,17,19,20,21,22,115,3,3,2,2,10
6679,1966,58,Graduation,Single,33279,29,10,3,3,0,0,0,16,1,0,0,3,4
9923,1972,52,Master,Single,46423,6,68,0,16,0,0,8,92,3,2,0,4,9
7181,1977,47,Graduation,Married,30368,97,35,0,13,2,0,2,52,2,2,0,3,7
3599,1970,54,Graduation,Married,63684,61,575,80,428,208,93,80,1464,3,8,4,8,23
405,1964,60,Graduation,Divorced,41638,68,315,0,31,4,0,91,441,4,5,5,3,17
6870,1959,65,PhD,Divorced,68805,73,182,2,49,17,13,20,283,1,3,1,7,12
832,1966,58,PhD,Together,65814,90,561,14,113,10,14,35,747,3,8,2,10,23
2002,1958,66,Graduation,Divorced,71964,81,587,51,932,180,34,86,1870,1,5,6,5,17
3657,1986,38,Graduation,Single,39146,1,94,1,33,13,12,12,165,3,4,0,4,11
500,1977,47,Graduation,Together,96876,79,908,43,735,40,194,21,1941,1,7,7,9,24
1951,1981,43,Basic,Married,34445,92,228,122,122,208,129,30,839,6,11,2,8,27
3262,1958,66,Graduation,Single,68281,31,995,112,417,42,48,41,1655,1,2,9,13,25
4102,1975,49,2n Cycle,Married,37284,46,11,1,2,2,1,6,23,1,0,0,3,4
7042,1983,41,Graduation,Married,36790,14,3,3,14,15,21,10,66,1,2,1,2,6
10598,1967,57,Graduation,Together,27943,89,12,1,16,4,1,3,37,3,2,0,3,8
255,1951,73,Graduation,Divorced,22263,31,17,0,2,0,0,2,21,2,1,0,3,6
2375,1972,52,Graduation,Together,30261,75,8,0,5,0,3,6,22,1,0,0,3,4
9829,1978,46,Graduation,Together,28587,42,22,4,17,12,10,13,78,3,2,0,4,9
6214,1982,42,Master,Married,43815,53,14,10,29,4,7,15,79,1,2,0,3,6
4954,1956,68,Graduation,Married,48195,53,106,27,68,52,7,5,265,6,4,2,5,17
7861,1952,72,Master,Married,77027,23,820,57,242,45,0,11,1175,2,8,3,6,19
4837,1965,59,PhD,Married,71322,57,753,43,226,69,10,204,1305,2,8,5,13,28
9423,1979,45,Master,Married,32765,49,13,3,17,7,3,3,46,2,2,0,4,8
4198,1965,59,Graduation,Together,29672,6,9,1,3,0,4,8,25,1,0,0,3,4
153,1953,71,Graduation,Divorced,23272,29,19,3,6,4,2,12,46,1,1,0,3,5
9323,1949,75,Master,Together,49912,5,520,8,223,32,49,42,874,4,10,5,7,26
10001,1985,39,2n Cycle,Together,7500,98,5,17,17,13,14,34,100,4,2,1,3,10
3945,1947,77,PhD,Widow,68117,80,618,44,215,0,17,36,930,2,11,8,4,25
3799,1955,69,Graduation,Married,67225,4,315,35,322,46,7,143,868,3,7,2,11,23
8625,1976,48,Graduation,Married,17649,70,15,1,23,0,5,1,45,3,3,0,3,9
3491,1975,49,Graduation,Together,55914,32,384,60,364,119,101,232,1260,4,11,6,8,29
983,1984,40,Graduation,Married,40059,82,110,29,92,28,10,145,414,1,6,2,3,12
9119,1950,74,Graduation,Together,60905,27,208,17,76,36,17,38,392,2,3,3,7,15
4786,1977,47,Graduation,Married,75330,94,555,82,257,93,61,61,1109,4,10,3,12,29
5872,1951,73,Graduation,Single,60689,23,240,90,216,63,6,24,639,4,4,4,10,22
6568,1984,40,Graduation,Married,38680,97,11,0,36,15,5,12,79,1,2,0,3,6
5628,1982,42,Graduation,Together,61416,25,848,154,323,201,61,78,1665,1,10,3,10,24
5631,1991,33,Graduation,Single,49767,92,202,47,197,55,42,149,692,1,5,4,8,18
4974,1970,54,Graduation,Single,83273,98,433,89,650,16,102,102,1392,10,4,6,9,29
8416,1981,43,Graduation,Married,29009,19,6,6,15,10,5,2,44,2,2,0,3,7
5454,1979,45,Master,Married,45057,80,37,0,7,3,0,3,50,1,2,0,3,6
4095,1971,53,Graduation,Married,37150,80,167,37,64,49,34,116,467,8,4,3,6,21
5474,1970,54,Graduation,Single,43020,79,45,7,99,4,25,43,223,3,4,1,4,12
4268,1959,65,Graduation,Married,53154,50,129,0,21,0,1,7,158,1,3,1,4,9
10701,1973,51,Graduation,Married,65308,60,713,0,264,120,80,34,1211,1,7,8,12,28
3507,1970,54,Graduation,Single,76467,44,676,161,426,210,44,58,1575,2,2,5,5,14
2079,1947,77,2n Cycle,Married,81044,0,450,26,535,73,98,26,1208,1,5,6,10,22
626,1951,73,Graduation,Married,32871,28,22,2,12,0,2,5,43,1,1,0,3,5
4426,1975,49,Graduation,Single,55801,35,367,4,51,6,4,95,527,6,7,2,6,21
2591,1959,65,Graduation,Widow,76320,49,526,35,214,69,53,35,932,2,6,3,4,15
10509,1955,69,Master,Single,36927,46,51,0,16,0,0,4,71,2,3,0,3,8
6382,1953,71,Graduation,Together,48794,97,25,0,11,3,0,15,54,1,1,0,3,5
6673,1965,59,Graduation,Single,23478,51,28,6,27,12,17,39,129,1,3,0,3,7
7441,1973,51,Graduation,Divorced,71128,80,958,159,447,20,0,31,1615,3,2,10,12,27
1071,1976,48,PhD,Divorced,70179,10,532,88,168,69,44,133,1034,3,7,3,13,26
10061,1950,74,Graduation,Married,59462,29,724,17,143,0,8,196,1088,2,9,2,12,25
7187,1969,55,Master,Together,,52,375,42,48,94,66,96,721,7,4,10,4,25
8775,1969,55,Graduation,Together,38361,74,39,0,56,20,8,14,137,3,3,1,3,10
1612,1981,43,PhD,Single,,82,23,0,15,0,2,7,47,2,3,0,3,8
2345,1982,42,PhD,Together,70038,54,587,54,348,71,54,130,1244,1,4,4,8,17
322,1978,46,Graduation,Together,42554,93,29,1,11,0,0,0,41,2,2,0,3,7
10897,1974,50,Graduation,Married,67445,63,757,80,217,29,80,11,1174,5,9,6,12,32
123,1951,73,Graduation,Widow,67046,92,544,35,133,23,151,107,993,2,4,5,4,15
6103,1948,76,Graduation,Married,42192,40,40,15,15,17,6,7,100,1,2,1,3,7
7899,1952,72,PhD,Married,77610,70,1245,33,332,21,33,16,1680,2,4,7,4,17
10500,1984,40,Graduation,Married,31761,96,19,1,20,16,14,28,98,2,3,0,4,9
1655,1979,45,Graduation,Together,34350,81,16,3,15,2,1,11,48,1,1,0,3,5
2406,1949,75,Graduation,Together,54591,63,376,4,94,12,9,24,519,3,6,2,8,19
2712,1956,68,Graduation,Married,71866,85,184,178,178,103,39,33,715,1,6,3,10,20
5517,1969,55,Graduation,Married,25293,51,15,0,11,0,2,9,37,1,1,1,2,5
10643,1987,37,PhD,Single,42000,23,124,83,267,85,59,35,653,2,5,2,11,20
2254,1983,41,Graduation,Married,69520,95,627,120,414,121,80,93,1455,1,9,6,5,21
10281,1970,54,Graduation,Divorced,64713,11,180,60,241,13,54,54,602,2,5,5,7,19
6958,1977,47,Master,Married,27889,42,14,0,4,0,0,8,26,1,1,1,2,5
954,1960,64,Basic,Widow,22123,77,3,3,24,34,7,31,102,1,2,1,3,7
5079,1971,53,Graduation,Married,,82,71,1,16,0,0,9,97,4,2,1,3,10
10339,1954,70,Master,Together,,83,161,0,22,0,0,24,207,2,4,1,4,11
4643,1973,51,Graduation,Married,27803,40,8,26,46,38,9,49,176,2,3,0,4,9
3117,1955,69,Graduation,Single,,95,264,0,21,12,6,147,450,3,6,1,5,15
6497,1960,64,Graduation,Married,51651,32,293,6,23,13,6,92,433,4,6,2,5,17
5396,1988,36,Graduation,Married,68487,48,758,12,385,33,89,89,1366,1,9,7,13,30
5250,1943,81,Master,Widow,,75,532,126,490,164,126,126,1564,1,5,5,11,22
1052,1969,55,Graduation,Married,56796,24,656,38,161,62,47,37,1001,3,8,9,7,27
2802,1992,32,2n Cycle,Married,87000,61,196,25,607,67,17,49,961,1,4,6,7,18
6343,1959,65,Graduation,Married,79823,6,835,73,380,114,73,43,1518,1,6,9,7,23
6507,1980,44,Graduation,Single,30828,16,16,11,15,2,0,12,56,2,1,1,4,8
7901,1971,53,Master,Married,34109,39,9,1,5,2,1,4,22,1,0,0,3,4
4865,1974,50,Master,Divorced,53367,2,229,7,140,10,3,11,400,7,5,1,8,21
2686,1969,55,Basic,Together,22390,49,0,1,4,15,1,5,26,1,1,0,2,4
3107,1976,48,Graduation,Together,71322,31,121,24,124,24,15,42,350,1,4,1,7,13
7734,1993,31,Graduation,Absurd,79244,58,471,102,125,212,61,245,1216,1,4,10,7,22
1146,1949,75,Master,Together,49912,5,520,8,223,32,49,42,874,4,10,5,7,26
11031,1950,74,PhD,Married,48699,90,26,1,10,2,0,1,40,1,1,0,3,5
7428,1975,49,Graduation,Together,80144,47,240,132,445,250,192,108,1367,1,3,7,8,19
975,1956,68,Graduation,Single,54252,25,178,4,26,8,4,44,264,5,4,1,5,15
1103,1976,48,Master,Married,81929,60,1486,55,278,49,0,185,2053,2,4,4,10,20
3422,1975,49,Graduation,Married,76068,67,1115,12,128,33,12,76,1376,1,2,3,4,10
1055,1976,48,Master,Married,53204,40,29,0,8,2,0,6,45,1,1,0,3,5
6544,1949,75,PhD,Together,67911,63,529,0,356,63,28,0,976,3,6,7,11,27
1241,1984,40,2n Cycle,Married,14796,1,13,3,8,7,4,16,51,2,1,0,3,6
2909,1974,50,PhD,Married,78128,89,934,24,230,16,24,36,1264,2,8,4,6,20
5802,1972,52,Basic,Married,14188,40,2,7,11,16,12,27,75,1,2,0,4,7
1407,1986,38,Basic,Married,20425,5,4,12,5,3,16,17,57,2,2,0,3,7
6183,1962,62,Master,Married,58646,3,62,1,44,6,5,22,140,1,2,1,4,8
340,1970,54,Graduation,Divorced,72967,1,158,35,179,0,0,125,497,2,7,2,8,19
5991,1949,75,Master,Married,48150,24,173,2,39,3,2,47,266,3,5,1,4,13
3104,1961,63,Graduation,Single,82332,89,830,59,968,51,79,19,2006,1,5,3,12,21
9729,1955,69,Graduation,Widow,58275,48,189,10,253,56,43,64,615,6,8,2,7,23
1008,1981,43,PhD,Together,44953,31,728,17,133,11,8,124,1021,1,7,3,13,24
11091,1953,71,Graduation,Together,34587,68,7,2,9,2,0,2,22,2,1,0,3,6
3969,1974,50,Master,Together,43018,46,35,4,17,7,6,64,133,1,2,2,2,7
1916,1954,70,Master,Married,45736,92,188,3,180,20,3,43,437,5,7,1,6,19
9907,1969,55,Master,Together,66476,80,742,28,152,25,9,57,1013,2,6,8,10,26
87,1981,43,2n Cycle,Married,27733,16,0,7,5,26,2,17,57,2,2,0,3,7
8659,1952,72,PhD,Together,69805,50,750,71,174,13,10,20,1038,2,6,8,11,27
6262,1962,62,Master,Single,72217,93,816,42,450,55,56,154,1573,1,3,10,8,22
6147,1971,53,Graduation,Divorced,25818,51,5,2,8,2,2,9,28,1,0,1,2,4
8832,1976,48,Master,Together,37509,24,37,5,56,12,8,5,123,2,3,0,4,9
10067,1976,48,2n Cycle,Together,25176,79,4,0,4,0,0,5,13,1,1,0,2,4
7532,1980,44,Graduation,Married,43586,26,99,2,11,4,0,16,132,3,3,0,4,10
4915,1956,68,2n Cycle,Married,53230,86,176,72,98,136,21,229,732,4,5,2,12,23
2115,1957,67,Graduation,Together,50116,68,54,0,10,0,0,2,66,2,1,0,4,7
2088,1972,52,Graduation,Together,84906,98,997,15,414,99,30,76,1631,1,5,6,12,24
2493,1966,58,Graduation,Married,61286,34,356,0,107,19,9,117,608,2,7,1,8,18
6292,1986,38,PhD,Married,82333,60,1311,0,359,46,89,17,1822,1,4,3,10,18
1631,1965,59,PhD,Together,65220,3,890,63,292,0,25,12,1282,4,8,4,7,23
10104,1974,50,Graduation,Together,33590,65,4,0,2,0,0,2,8,1,1,0,2,4
3006,1976,48,Graduation,Divorced,30992,83,17,0,14,7,3,2,43,1,1,0,3,5
3919,1976,48,Master,Single,72309,64,960,0,883,50,38,0,1931,1,5,6,8,20
11181,1949,75,PhD,Married,156924,85,2,1,2,1,1,1,8,0,0,0,0,0
642,1980,44,Basic,Married,16005,69,1,3,2,20,30,47,103,3,2,1,2,8
4369,1957,67,Master,Absurd,65487,48,240,67,500,199,0,163,1169,3,3,5,6,17
10127,1965,59,Graduation,Married,58692,21,301,11,61,4,7,11,395,1,8,2,4,15
271,1969,55,Graduation,Widow,40590,30,154,0,50,6,11,37,258,5,3,4,3,15
4973,1970,54,Graduation,Single,20587,39,2,3,6,4,1,9,25,1,1,1,2,5
2948,1954,70,Master,Divorced,62637,76,104,12,48,4,12,5,185,1,2,2,5,10
2715,1966,58,Master,Divorced,29435,11,70,3,37,4,2,64,180,4,3,2,2,11
10432,1974,50,Graduation,Divorced,19346,26,2,0,9,3,6,2,22,1,1,0,3,5
9216,1971,53,Graduation,Married,35788,34,23,2,11,3,1,4,44,2,2,0,3,7
7124,1968,56,Graduation,Divorced,36997,72,43,4,12,8,0,27,94,5,2,1,4,12
9727,1957,67,Graduation,Married,23539,13,4,24,11,16,1,25,81,1,2,0,4,7
5136,1973,51,Graduation,Single,65333,58,654,7,92,0,15,30,798,7,9,4,8,28
9790,1957,67,Graduation,Single,78499,12,912,72,170,47,36,97,1334,1,11,3,4,19
1818,1971,53,PhD,Together,29732,23,25,0,8,0,1,4,38,1,2,0,2,5
1100,1960,64,Master,Together,41275,33,24,4,22,0,2,9,61,4,3,1,3,11
7873,1973,51,PhD,Together,63516,30,141,11,114,15,14,5,300,4,4,1,7,16
10609,1962,62,PhD,Married,42769,15,71,0,13,3,1,0,88,2,1,1,4,8
